stimuli_presented,participant_id_coded,name,participant_id,silly_or_annoying,intention,sarc,witty,z_silly_or_annoying,z_sarc,z_witty,gender,edu,native,generally_sarcastic,b5_agreeableness,b5_agreeableness_2,b5_conscientiousness,b5_conscientiousness_2,b5_extraversion,b5_extraversion_2,b5_neuroticism,b5_neuroticism_2,b5_openness,b5_openness_2,sarc_def1,sarc_def2,sarc_def3,sarc_def4,sarc_def5,context_type,b5_agree,b5_consci,b5_extra,b5_neuro,b5_open,int1_crit_harsher,int2_crit_softer,int3_mock_hilarious,int4_mock_friendly,int5_natural,int6_direct,int7_be_nice,int8_clever
15nn,49,15nn_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,5,['direct'],6,5,0.457289226,1.343274881,1.200809139,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,nn,4,4.5,4.5,3.5,4,0,0,0,0,0,1,0,0
16nn,49,16nn_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,6,"['natural', 'crit_harsher']",1,2,0.979905484,-1.185242542,-0.446014823,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,nn,4,4.5,4.5,3.5,4,1,0,0,0,1,0,0,0
11n,49,11n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,1,"['natural', 'be_nice']",1,1,-1.633175807,-1.185242542,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,0,1,0
12n,49,12n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,6,"['natural', 'direct']",1,1,0.979905484,-1.185242542,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,1,0,0
13n,49,13n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,4,['natural'],3,1,-0.065327032,-0.173835573,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,0,0,0
14n,49,14n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,3,"['crit_softer', 'direct', 'clever']",2,1,-0.58794329,-0.679539058,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,1,0,0,0,1,0,1
15n,49,15n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,6,['natural'],1,1,0.979905484,-1.185242542,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,0,0,0
16n,49,16n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,3,['direct'],1,1,-0.58794329,-1.185242542,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,0,1,0,0
7n,49,7n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,6,"['natural', 'crit_harsher', 'mock_hilarious']",6,6,0.979905484,1.343274881,1.74975046,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,1,0,1,0,1,0,0,0
8n,49,8n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,6,"['crit_softer', 'mock_friendly']",5,5,0.979905484,0.837571397,1.200809139,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,1,0,1,0,0,0,0
9n,49,9n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,1,['be_nice'],1,1,-1.633175807,-1.185242542,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,0,0,1,0
14nn,49,14nn_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,5,"['mock_friendly', 'direct']",6,5,0.457289226,1.343274881,1.200809139,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,nn,4,4.5,4.5,3.5,4,0,0,0,1,0,1,0,0
1n,49,1n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,1,['natural'],4,4,-1.633175807,0.331867912,0.651867818,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,0,0,0
2n,49,2n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,5,"['crit_harsher', 'direct']",5,4,0.457289226,0.837571397,0.651867818,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,1,0,0,0,0,1,0,0
3n,49,3n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,5,"['crit_harsher', 'direct']",2,2,0.457289226,-0.679539058,-0.446014823,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,1,0,0,0,0,1,0,0
4n,49,4n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,2,"['crit_softer', 'mock_hilarious']",5,4,-1.110559549,0.837571397,0.651867818,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,1,1,0,0,0,0,0
5n,49,5n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,3,['natural'],3,3,-0.58794329,-0.173835573,0.102926498,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,0,0,0
6n,49,6n_49,9daf3e7d0bd761e2913d6f6c4923d565029e297bff4d1c15e4bff8f5ae555ee2,5,"['natural', 'be_nice']",1,1,0.457289226,-1.185242542,-0.994956144,female,undergraduate degree,British English,5,6,2,3,6,4,5,3,4,3,5,4,5,3,4,4,n,4,4.5,4.5,3.5,4,0,0,0,0,1,0,1,0
1nn,20,1nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,"['natural', 'crit_softer', 'direct', 'be_nice']",2,4,-0.407793052,-0.426193178,0.624008253,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,1,0,0,1,1,1,0
2nn,20,2nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,"['crit_softer', 'direct', 'be_nice']",1,4,-0.407793052,-0.994450749,0.624008253,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,1,0,0,0,1,1,0
3nn,20,3nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,"['crit_softer', 'mock_friendly', 'direct']",6,6,-0.407793052,1.846837105,1.798612025,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,1,0,1,0,1,0,0
4nn,20,4nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,['natural'],6,5,0.96582565,1.846837105,1.211310139,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,0,0,0,1,0,0,0
5nn,20,5nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['crit_softer', 'mock_friendly', 'be_nice']",5,5,0.279016299,1.278579534,1.211310139,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,1,0,1,0,0,1,0
6nn,20,6nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,"['natural', 'direct', 'be_nice']",1,2,0.96582565,-0.994450749,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,0,0,0,1,1,1,0
7nn,20,7nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['mock_friendly', 'clever']",2,2,0.279016299,-0.426193178,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,0,0,1,0,0,0,1
8nn,20,8nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,2,"['crit_softer', 'direct']",2,2,-1.094602404,-0.426193178,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,1,0,0,0,1,0,0
9nn,20,9nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,1,['be_nice'],1,1,-1.781411755,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,0,0,0,0,0,1,0
10nn,20,10nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,"['natural', 'crit_harsher', 'direct']",2,2,0.96582565,-0.426193178,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,1,0,0,0,1,1,0,0
11nn,20,11nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,2,"['crit_softer', 'mock_friendly', 'direct', 'clever', 'be_nice']",4,4,-1.094602404,0.710321963,0.624008253,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,1,0,1,0,1,1,1
12nn,20,12nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,['crit_harsher'],3,4,0.96582565,0.142064393,0.624008253,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,1,0,0,0,0,0,0,0
13nn,20,13nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['mock_friendly', 'direct']",2,5,0.279016299,-0.426193178,1.211310139,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,0,0,1,0,1,0,0
10n,20,10n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['natural', 'crit_harsher', 'direct']",2,2,0.279016299,-0.426193178,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,1,0,0,0,1,1,0,0
15nn,20,15nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,"['natural', 'crit_harsher', 'mock_friendly']",5,5,0.96582565,1.278579534,1.211310139,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,1,0,0,1,1,0,0,0
16nn,20,16nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,"['crit_harsher', 'mock_friendly', 'direct']",2,2,0.96582565,-0.426193178,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,1,0,0,1,0,1,0,0
11n,20,11n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,"['natural', 'direct']",1,1,-0.407793052,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,1,0,0
12n,20,12n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,"['crit_harsher', 'direct']",1,3,0.96582565,-0.994450749,0.036706368,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,1,0,0,0,0,1,0,0
13n,20,13n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,"['natural', 'direct']",2,1,-0.407793052,-0.426193178,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,1,0,0
14n,20,14n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,1,"['natural', 'direct', 'be_nice']",1,1,-1.781411755,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,1,1,0
15n,20,15n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,1,['natural'],1,1,-1.781411755,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,0,0,0
16n,20,16n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['natural', 'direct']",2,1,0.279016299,-0.426193178,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,1,0,0
7n,20,7n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['crit_harsher', 'mock_friendly']",5,3,0.279016299,1.278579534,0.036706368,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,1,0,0,1,0,0,0,0
8n,20,8n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,"['natural', 'direct', 'be_nice']",5,2,-0.407793052,1.278579534,-0.550595518,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,1,1,0
9n,20,9n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,2,"['natural', 'direct', 'be_nice']",1,1,-1.094602404,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,1,1,1,0
14nn,20,14nn_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,3,['natural'],1,1,-0.407793052,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,nn,4,5,5.5,3,3.5,0,0,0,0,1,0,0,0
1n,20,1n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,1,"['direct', 'be_nice']",1,1,-1.781411755,-0.994450749,-1.137897403,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,0,0,0,1,1,0
2n,20,2n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['crit_softer', 'mock_friendly', 'direct']",5,6,0.279016299,1.278579534,1.798612025,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,1,0,1,0,1,0,0
3n,20,3n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,5,"['crit_softer', 'be_nice']",4,4,0.96582565,0.710321963,0.624008253,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,1,0,0,0,0,1,0
4n,20,4n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,6,"['crit_softer', 'mock_friendly', 'mock_hilarious', 'direct']",5,5,1.652635002,1.278579534,1.211310139,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,1,1,1,0,1,0,0
5n,20,5n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,6,"['mock_friendly', 'mock_hilarious']",5,5,1.652635002,1.278579534,1.211310139,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,0,1,1,0,0,0,0
6n,20,6n_20,729c212fa374da69258048f3062e431e1697c2caadfb20135a69b5befdff07fc,4,"['natural', 'crit_softer', 'direct', 'be_nice']",2,3,0.279016299,-0.426193178,0.036706368,female,undergraduate degree,British English,5,5,3,5,5,6,5,2,4,4,3,2,5,5,1,5,n,4,5,5.5,3,3.5,0,1,0,0,1,1,1,0
1nn,15,1nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,2,"['crit_softer', 'mock_hilarious', 'direct']",5,5,-0.531544761,1.252296097,1.28741401,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,1,0,0,1,0,0
2nn,15,2nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['crit_softer', 'mock_hilarious', 'direct']",5,4,-1.080236127,1.252296097,0.745344953,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,1,0,0,1,0,0
3nn,15,3nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,3,"['crit_harsher', 'mock_hilarious', 'direct', 'clever']",6,6,0.017146605,1.779578665,1.829483067,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,1,0,1,0,0,1,0,1
4nn,15,4nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['crit_softer', 'mock_hilarious']",6,6,-1.080236127,1.779578665,1.829483067,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,1,0,0,0,0,0
5nn,15,5nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,5,"['natural', 'crit_softer', 'direct', 'be_nice']",1,1,1.114529338,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,0,0,1,1,1,0
6nn,15,6nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,6,"['crit_harsher', 'direct']",2,2,1.663220704,-0.329551605,-0.338793161,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,1,0,0,0,0,1,0,0
7nn,15,7nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,6,['direct'],1,1,1.663220704,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,0,0,0,0,1,0,0
8nn,15,8nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,5,"['crit_softer', 'direct']",2,2,1.114529338,-0.329551605,-0.338793161,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,0,0,0,1,0,0
9nn,15,9nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,6,"['crit_softer', 'mock_friendly', 'direct']",4,4,1.663220704,0.72501353,0.745344953,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,0,1,0,1,0,0
10nn,15,10nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,2,"['natural', 'direct']",1,1,-0.531544761,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,0,0,0,1,1,0,0
11nn,15,11nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,2,"['natural', 'crit_softer']",1,2,-0.531544761,-0.856834172,-0.338793161,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,1,0,0,1,0,0,0
12nn,15,12nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,4,"['crit_harsher', 'mock_friendly']",4,4,0.565837972,0.72501353,0.745344953,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,1,0,0,1,0,0,0,0
13nn,15,13nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,['natural'],1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,0,0,0,0,1,0,0,0
10n,15,10n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,3,"['natural', 'direct', 'be_nice']",1,1,0.017146605,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,1,1,0
15nn,15,15nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,5,"['crit_harsher', 'mock_hilarious', 'direct']",6,6,1.114529338,1.779578665,1.829483067,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,1,0,1,0,0,1,0,0
16nn,15,16nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,5,"['crit_harsher', 'direct']",4,4,1.114529338,0.72501353,0.745344953,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,1,0,0,0,0,1,0,0
11n,15,11n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['natural', 'be_nice']",1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
12n,15,12n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['natural', 'be_nice']",1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
13n,15,13n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['natural', 'mock_friendly', 'clever', 'be_nice']",1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,1,1,0,1,1
14n,15,14n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,4,"['crit_softer', 'direct']",2,2,0.565837972,-0.329551605,-0.338793161,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,1,0,0,0,1,0,0
15n,15,15n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,2,"['natural', 'be_nice']",1,1,-0.531544761,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
16n,15,16n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['natural', 'be_nice']",1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
7n,15,7n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,2,"['natural', 'be_nice']",1,1,-0.531544761,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
8n,15,8n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,4,"['crit_softer', 'direct', 'clever']",2,2,0.565837972,-0.329551605,-0.338793161,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,1,0,0,0,1,0,1
9n,15,9n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,['be_nice'],1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,0,0,1,0
14nn,15,14nn_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,6,"['crit_harsher', 'mock_hilarious', 'direct']",5,5,1.663220704,1.252296097,1.28741401,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,nn,2.5,3,2,4.5,4,1,0,1,0,0,1,0,0
1n,15,1n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['natural', 'be_nice']",1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
2n,15,2n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,4,"['crit_softer', 'mock_friendly', 'direct']",4,4,0.565837972,0.72501353,0.745344953,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,1,0,1,0,1,0,0
3n,15,3n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,4,"['natural', 'be_nice']",2,2,0.565837972,-0.329551605,-0.338793161,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,1,0,1,0
4n,15,4n_15,cfb0cc651f25703ee516071277743ccd0abfaeab524f788b5c340552290424b5,1,"['direct', 'be_nice']",1,1,-1.080236127,-0.856834172,-0.880862218,male,high school diploma,British English,5,3,2,3,3,2,2,4,5,4,4,4,5,6,2,5,n,2.5,3,2,4.5,4,0,0,0,0,0,1,1,0
